,season,round,circuit_id,raceName,url,LAT,LONG,locality,country,date,time
682,2002,3,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2002-03-31,
683,2002,4,imola,San Marino Grand Prix,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix,44.3439,11.7167,Imola,Italy,2002-04-14,
684,2002,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2002-04-28,
685,2002,6,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2002-05-12,
686,2002,7,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2002-05-26,
687,2002,8,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2002-06-09,
688,2002,9,nurburgring,European Grand Prix,http://en.wikipedia.org/wiki/2002_European_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2002-06-23,
689,2002,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2002_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2002-07-07,
690,2002,11,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2002_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2002-07-21,
691,2002,12,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2002_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2002-07-28,
692,2002,13,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2002-08-18,
693,2002,14,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2002-09-01,
694,2002,15,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2002-09-15,
695,2002,16,indianapolis,United States Grand Prix,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,39.795,-86.2347,Indianapolis,USA,2002-09-29,
696,2002,17,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2002-10-13,
697,2003,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2003-03-09,
698,2003,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2003-03-23,
699,2003,3,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2003-04-06,
700,2003,4,imola,San Marino Grand Prix,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix,44.3439,11.7167,Imola,Italy,2003-04-20,
701,2003,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2003-05-04,
702,2003,6,red_bull_ring,Austrian Grand Prix,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix,47.2197,14.7647,Spielberg,Austria,2003-05-18,
703,2003,7,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2003-06-01,
704,2003,8,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2003-06-15,
705,2003,9,nurburgring,European Grand Prix,http://en.wikipedia.org/wiki/2003_European_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2003-06-29,
706,2003,10,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2003_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2003-07-06,
707,2003,11,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2003_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2003-07-20,
708,2003,12,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2003_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2003-08-03,
709,2003,13,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2003-08-24,
710,2003,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2003-09-14,
711,2003,15,indianapolis,United States Grand Prix,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,39.795,-86.2347,Indianapolis,USA,2003-09-28,
712,2003,16,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2003-10-12,
713,2004,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2004-03-07,
714,2004,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2004-03-21,
715,2004,3,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2004-04-04,
716,2004,4,imola,San Marino Grand Prix,http://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix,44.3439,11.7167,Imola,Italy,2004-04-25,
717,2004,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2004-05-09,
718,2004,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2004-05-23,
719,2004,7,nurburgring,European Grand Prix,http://en.wikipedia.org/wiki/2004_European_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2004-05-30,
720,2004,8,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2004-06-13,
721,2004,9,indianapolis,United States Grand Prix,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix,39.795,-86.2347,Indianapolis,USA,2004-06-20,
722,2004,10,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2004_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2004-07-04,
723,2004,11,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2004_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2004-07-11,
724,2004,12,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2004_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2004-07-25,
725,2004,13,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2004-08-15,
726,2004,14,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2004-08-29,
727,2004,15,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2004-09-12,
728,2004,16,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2004-09-26,
729,2004,17,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2004-10-10,
730,2004,18,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2004-10-24,
731,2005,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2005-03-06,14:00:00Z
732,2005,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2005-03-20,15:00:00Z
733,2005,3,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2005-04-03,14:30:00Z
734,2005,4,imola,San Marino Grand Prix,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix,44.3439,11.7167,Imola,Italy,2005-04-24,14:00:00Z
735,2005,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2005-05-08,14:00:00Z
736,2005,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2005-05-22,14:00:00Z
737,2005,7,nurburgring,European Grand Prix,http://en.wikipedia.org/wiki/2005_European_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2005-05-29,14:00:00Z
738,2005,8,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2005-06-12,13:00:00Z
739,2005,9,indianapolis,United States Grand Prix,http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix,39.795,-86.2347,Indianapolis,USA,2005-06-19,14:00:00Z
740,2005,10,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2005_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2005-07-03,14:00:00Z
741,2005,11,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2005_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2005-07-10,14:00:00Z
742,2005,12,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2005_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2005-07-24,14:00:00Z
743,2005,13,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2005-07-31,14:00:00Z
744,2005,14,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2005-08-21,15:00:00Z
745,2005,15,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2005-09-04,14:00:00Z
746,2005,16,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2005-09-11,14:00:00Z
747,2005,17,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2005-09-25,14:00:00Z
748,2005,18,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2005-10-09,14:00:00Z
749,2005,19,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2005-10-16,14:00:00Z
750,2006,1,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2006-03-12,14:30:00Z
751,2006,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2006-03-19,15:00:00Z
752,2006,3,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2006-04-02,14:00:00Z
753,2006,4,imola,San Marino Grand Prix,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,44.3439,11.7167,Imola,Italy,2006-04-23,14:00:00Z
754,2006,5,nurburgring,European Grand Prix,http://en.wikipedia.org/wiki/2006_European_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2006-05-07,14:00:00Z
755,2006,6,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2006-05-14,14:00:00Z
756,2006,7,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2006-05-28,14:00:00Z
757,2006,8,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2006_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2006-06-11,12:00:00Z
758,2006,9,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2006-06-25,13:00:00Z
759,2006,10,indianapolis,United States Grand Prix,http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix,39.795,-86.2347,Indianapolis,USA,2006-07-02,14:00:00Z
760,2006,11,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2006_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2006-07-16,14:00:00Z
761,2006,12,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2006_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2006-07-30,14:00:00Z
762,2006,13,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2006-08-06,14:00:00Z
763,2006,14,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2006-08-27,15:00:00Z
764,2006,15,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2006-09-10,14:00:00Z
765,2006,16,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2006-10-01,14:00:00Z
766,2006,17,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2006-10-08,14:00:00Z
767,2006,18,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2006-10-22,14:00:00Z
768,2007,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2007-03-18,03:00:00Z
769,2007,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2007-04-08,07:00:00Z
770,2007,3,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2007-04-15,11:30:00Z
771,2007,4,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2007-05-13,12:00:00Z
772,2007,5,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2007-05-27,12:00:00Z
773,2007,6,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2007-06-10,17:00:00Z
774,2007,7,indianapolis,United States Grand Prix,http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix,39.795,-86.2347,Indianapolis,USA,2007-06-17,17:00:00Z
775,2007,8,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2007_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2007-07-01,12:00:00Z
776,2007,9,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2007_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2007-07-08,12:00:00Z
777,2007,10,nurburgring,European Grand Prix,http://en.wikipedia.org/wiki/2007_European_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2007-07-22,12:00:00Z
778,2007,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2007-08-05,12:00:00Z
779,2007,12,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2007-08-26,12:00:00Z
780,2007,13,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2007-09-09,12:00:00Z
781,2007,14,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2007-09-16,12:00:00Z
782,2007,15,fuji,Japanese Grand Prix,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix,35.3717,138.927,Oyama,Japan,2007-09-30,04:30:00Z
783,2007,16,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2007-10-07,06:00:00Z
784,2007,17,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2007-10-21,16:00:00Z
785,2008,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2008-03-16,04:30:00Z
786,2008,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2008-03-23,07:00:00Z
787,2008,3,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2008-04-06,11:30:00Z
788,2008,4,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2008-04-27,12:00:00Z
789,2008,5,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2008-05-11,12:00:00Z
790,2008,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2008-05-25,12:00:00Z
791,2008,7,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2008-06-08,17:00:00Z
792,2008,8,magny_cours,French Grand Prix,http://en.wikipedia.org/wiki/2008_French_Grand_Prix,46.8642,3.16361,Magny Cours,France,2008-06-22,12:00:00Z
793,2008,9,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2008_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2008-07-06,12:00:00Z
794,2008,10,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2008_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2008-07-20,12:00:00Z
795,2008,11,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2008-08-03,12:00:00Z
796,2008,12,valencia,European Grand Prix,http://en.wikipedia.org/wiki/2008_European_Grand_Prix,39.4589,-0.331667,Valencia,Spain,2008-08-24,12:00:00Z
797,2008,13,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2008-09-07,12:00:00Z
798,2008,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2008-09-14,12:00:00Z
799,2008,15,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2008-09-28,12:00:00Z
800,2008,16,fuji,Japanese Grand Prix,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix,35.3717,138.927,Oyama,Japan,2008-10-12,04:30:00Z
801,2008,17,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2008-10-19,07:00:00Z
802,2008,18,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2008-11-02,17:00:00Z
803,2009,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2009-03-29,06:00:00Z
804,2009,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2009-04-05,09:00:00Z
805,2009,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2009-04-19,07:00:00Z
806,2009,4,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2009-04-26,12:00:00Z
807,2009,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2009-05-10,12:00:00Z
808,2009,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2009-05-24,12:00:00Z
809,2009,7,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2009-06-07,12:00:00Z
810,2009,8,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2009-06-21,12:00:00Z
811,2009,9,nurburgring,German Grand Prix,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,50.3356,6.9475,Nürburg,Germany,2009-07-12,12:00:00Z
812,2009,10,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2009_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2009-07-26,12:00:00Z
813,2009,11,valencia,European Grand Prix,http://en.wikipedia.org/wiki/2009_European_Grand_Prix,39.4589,-0.331667,Valencia,Spain,2009-08-23,12:00:00Z
814,2009,12,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2009-08-30,12:00:00Z
815,2009,13,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2009-09-13,12:00:00Z
816,2009,14,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2009-09-27,12:00:00Z
817,2009,15,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2009-10-04,05:00:00Z
818,2009,16,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2009-10-18,16:00:00Z
819,2009,17,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2009-11-01,11:00:00Z
820,2010,1,bahrain,Bahrain Grand Prix,http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix,26.0325,50.5106,Sakhir,Bahrain,2010-03-14,12:00:00Z
821,2010,2,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2010-03-28,06:00:00Z
822,2010,3,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2010-04-04,08:00:00Z
823,2010,4,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2010-04-18,06:00:00Z
824,2010,5,catalunya,Spanish Grand Prix,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix,41.57,2.26111,Montmeló,Spain,2010-05-09,12:00:00Z
825,2010,6,monaco,Monaco Grand Prix,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,43.7347,7.42056,Monte-Carlo,Monaco,2010-05-16,12:00:00Z
826,2010,7,istanbul,Turkish Grand Prix,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,40.9517,29.405,Istanbul,Turkey,2010-05-30,11:00:00Z
827,2010,8,villeneuve,Canadian Grand Prix,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix,45.5,-73.5228,Montreal,Canada,2010-06-13,16:00:00Z
828,2010,9,valencia,European Grand Prix,http://en.wikipedia.org/wiki/2010_European_Grand_Prix,39.4589,-0.331667,Valencia,Spain,2010-06-27,12:00:00Z
829,2010,10,silverstone,British Grand Prix,http://en.wikipedia.org/wiki/2010_British_Grand_Prix,52.0786,-1.01694,Silverstone,UK,2010-07-11,12:00:00Z
830,2010,11,hockenheimring,German Grand Prix,http://en.wikipedia.org/wiki/2010_German_Grand_Prix,49.3278,8.56583,Hockenheim,Germany,2010-07-25,12:00:00Z
831,2010,12,hungaroring,Hungarian Grand Prix,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix,47.5789,19.2486,Budapest,Hungary,2010-08-01,12:00:00Z
832,2010,13,spa,Belgian Grand Prix,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix,50.4372,5.97139,Spa,Belgium,2010-08-29,12:00:00Z
833,2010,14,monza,Italian Grand Prix,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix,45.6156,9.28111,Monza,Italy,2010-09-12,12:00:00Z
834,2010,15,marina_bay,Singapore Grand Prix,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,1.2914,103.864,Marina Bay,Singapore,2010-09-26,12:00:00Z
835,2010,16,suzuka,Japanese Grand Prix,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,34.8431,136.541,Suzuka,Japan,2010-10-10,06:00:00Z
836,2010,17,yeongam,Korean Grand Prix,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,34.7333,126.417,Yeongam County,Korea,2010-10-24,05:00:00Z
837,2010,18,interlagos,Brazilian Grand Prix,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix,-23.7036,-46.6997,São Paulo,Brazil,2010-11-07,16:00:00Z
838,2010,19,yas_marina,Abu Dhabi Grand Prix,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix,24.4672,54.6031,Abu Dhabi,UAE,2010-11-14,13:00:00Z
839,2011,1,albert_park,Australian Grand Prix,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix,-37.8497,144.968,Melbourne,Australia,2011-03-27,06:00:00Z
840,2011,2,sepang,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,2.76083,101.738,Kuala Lumpur,Malaysia,2011-04-10,08:00:00Z
841,2011,3,shanghai,Chinese Grand Prix,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,31.3389,121.22,Shanghai,China,2011-04-17,07:00:00Z
