,season,Round,date,circuit_id,driver,DATE_of_birth,nationality,constructor,GriD,tIME,Status,points,podium
274,1951,6,1951-07-29,nurburgring,swaters,1926-10-30,American,lago,22,,+2 Laps,0,10
275,1951,6,1951-07-29,nurburgring,claes,1916-08-11,Belgian,lago,18,,+3 Laps,0,11
276,1951,6,1951-07-29,nurburgring,cabantous,1904-10-08,French,lago,11,,Accident,0,12
277,1951,6,1951-07-29,nurburgring,trintignant,1917-10-30,French,simca,14,,Engine,0,13
278,1951,6,1951-07-29,nurburgring,bonetto,1903-06-09,Italian,alfa,10,,Magneto,0,14
279,1951,6,1951-07-29,nurburgring,duncan_hamilton,1920-04-30,British,lago,20,,Oil pressure,0,15
280,1951,6,1951-07-29,nurburgring,pietsch,1911-06-20,German,alfa,7,,Accident,0,16
281,1951,6,1951-07-29,nurburgring,simon,1920-01-05,French,simca,12,,Engine,0,17
282,1951,6,1951-07-29,nurburgring,farina,1906-10-30,Italian,alfa,4,,Overheating,0,18
283,1951,6,1951-07-29,nurburgring,etancelin,1896-12-28,French,lago,21,,Gearbox,0,19
284,1951,6,1951-07-29,nurburgring,chiron,1899-08-03,Monegasque,lago,13,,Ignition,0,20
285,1951,6,1951-07-29,nurburgring,branca,1916-09-15,Swiss,maserati,17,,Engine,0,21
286,1951,6,1951-07-29,nurburgring,graffenried,1914-05-18,Swiss,maserati,16,,Engine,0,22
287,1951,7,1951-09-16,monza,ascari,1918-07-13,Italian,ferrari,3,9759300.0,Finished,8,1
288,1951,7,1951-09-16,monza,gonzalez,1922-10-05,Argentine,ferrari,4,9783900.0,Finished,6,2
289,1951,7,1951-09-16,monza,farina,1906-10-30,Italian,alfa,7,,+1 Lap,3,3
290,1951,7,1951-09-16,monza,bonetto,1903-06-09,Italian,alfa,7,,+1 Lap,2,3
291,1951,7,1951-09-16,monza,villoresi,1909-05-16,Italian,ferrari,5,,+1 Lap,3,4
292,1951,7,1951-09-16,monza,taruffi,1906-10-12,Italian,ferrari,6,,+2 Laps,2,5
293,1951,7,1951-09-16,monza,simon,1920-01-05,French,simca,11,,+6 Laps,0,6
294,1951,7,1951-09-16,monza,rosier,1905-11-05,French,lago,15,,+7 Laps,0,7
295,1951,7,1951-09-16,monza,cabantous,1904-10-08,French,lago,14,,+8 Laps,0,8
296,1951,7,1951-09-16,monza,rol,1908-06-05,Italian,osca,18,,+13 Laps,0,9
297,1951,7,1951-09-16,monza,fangio,1911-06-24,Argentine,alfa,1,,Engine,0,10
298,1951,7,1951-09-16,monza,trintignant,1917-10-30,French,simca,12,,Engine,0,11
299,1951,7,1951-09-16,monza,manzon,1917-04-12,French,simca,13,,Engine,0,12
300,1951,7,1951-09-16,monza,chiron,1899-08-03,Monegasque,lago,17,,Ignition,0,13
301,1951,7,1951-09-16,monza,levegh,1905-12-22,French,lago,20,,Engine,0,14
302,1951,7,1951-09-16,monza,swaters,1926-10-30,American,lago,22,,Overheating,0,15
303,1951,7,1951-09-16,monza,farina,1906-10-30,Italian,alfa,2,,Engine,0,16
304,1951,7,1951-09-16,monza,claes,1916-08-11,Belgian,lago,21,,Oil pump,0,17
305,1951,7,1951-09-16,monza,graffenried,1914-05-18,Swiss,alfa,9,,Supercharger,0,18
306,1951,7,1951-09-16,monza,whitehead,1914-11-12,British,ferrari,19,,Magneto,0,19
307,1951,7,1951-09-16,monza,landi,1907-07-14,Brazilian,ferrari,16,,Transmission,0,20
308,1951,7,1951-09-16,monza,reg_parnell,1911-07-02,British,brm,8,,Withdrew,0,21
309,1951,7,1951-09-16,monza,richardson,1911-08-21,British,brm,10,,Withdrew,0,22
310,1951,8,1951-10-28,pedralbes,fangio,1911-06-24,Argentine,alfa,2,10014100.0,Finished,9,1
311,1951,8,1951-10-28,pedralbes,gonzalez,1922-10-05,Argentine,ferrari,3,10068380.0,Finished,6,2
312,1951,8,1951-10-28,pedralbes,farina,1906-10-30,Italian,alfa,4,10119640.0,Finished,4,3
313,1951,8,1951-10-28,pedralbes,ascari,1918-07-13,Italian,ferrari,1,,+2 Laps,3,4
314,1951,8,1951-10-28,pedralbes,bonetto,1903-06-09,Italian,alfa,8,,+2 Laps,2,5
315,1951,8,1951-10-28,pedralbes,graffenried,1914-05-18,Swiss,alfa,6,,+4 Laps,0,6
316,1951,8,1951-10-28,pedralbes,rosier,1905-11-05,French,lago,20,,+6 Laps,0,7
317,1951,8,1951-10-28,pedralbes,etancelin,1896-12-28,French,lago,13,,+7 Laps,0,8
318,1951,8,1951-10-28,pedralbes,manzon,1917-04-12,French,simca,9,,+7 Laps,0,9
319,1951,8,1951-10-28,pedralbes,godia,1921-03-21,Spanish,maserati,17,,+10 Laps,0,10
320,1951,8,1951-10-28,pedralbes,villoresi,1909-05-16,Italian,ferrari,5,,Ignition,0,11
321,1951,8,1951-10-28,pedralbes,simon,1920-01-05,French,simca,10,,Engine,0,12
322,1951,8,1951-10-28,pedralbes,claes,1916-08-11,Belgian,lago,15,,Accident,0,13
323,1951,8,1951-10-28,pedralbes,taruffi,1906-10-12,Italian,ferrari,7,,Wheel,0,14
324,1951,8,1951-10-28,pedralbes,trintignant,1917-10-30,French,simca,11,,Engine,0,15
325,1951,8,1951-10-28,pedralbes,grignard,1905-07-25,French,lago,16,,Engine,0,16
326,1951,8,1951-10-28,pedralbes,cabantous,1904-10-08,French,lago,14,,Accident,0,17
327,1951,8,1951-10-28,pedralbes,chiron,1899-08-03,Monegasque,lago,12,,Ignition,0,18
328,1951,8,1951-10-28,pedralbes,bira,1914-07-15,Thai,maserati,19,,Engine,0,19
329,1951,8,1951-10-28,pedralbes,jover,1903-11-23,Spanish,maserati,18,,Engine,0,20
330,1952,1,1952-05-18,bremgarten,taruffi,1906-10-12,Italian,ferrari,2,10906100.0,Finished,9,1
331,1952,1,1952-05-18,bremgarten,fischer,1912-04-19,Swiss,ferrari,5,11063300.0,Finished,6,2
332,1952,1,1952-05-18,bremgarten,behra,1921-02-16,French,gordini,7,,+1 Lap,4,3
333,1952,1,1952-05-18,bremgarten,wharton,1916-03-21,British,frazer_nash,13,,+2 Laps,3,4
334,1952,1,1952-05-18,bremgarten,alan_brown,1919-11-20,British,cooper,15,,+3 Laps,2,5
335,1952,1,1952-05-18,bremgarten,graffenried,1914-05-18,Swiss,maserati,8,,+4 Laps,0,6
336,1952,1,1952-05-18,bremgarten,hirt,1910-03-30,Swiss,ferrari,19,,+6 Laps,0,7
337,1952,1,1952-05-18,bremgarten,brandon,1920-07-18,British,cooper,17,,+7 Laps,0,8
338,1952,1,1952-05-18,bremgarten,bira,1914-07-15,Thai,simca,11,,Engine,0,9
339,1952,1,1952-05-18,bremgarten,farina,1906-10-30,Italian,ferrari,4,,Magneto,0,10
340,1952,1,1952-05-18,bremgarten,simon,1920-01-05,French,ferrari,4,,Magneto,0,10
341,1952,1,1952-05-18,bremgarten,schell,1921-06-29,American,maserati,18,,Engine,0,11
342,1952,1,1952-05-18,bremgarten,moss,1929-09-17,British,hwm,9,,Withdrew,0,12
343,1952,1,1952-05-18,bremgarten,macklin,1919-09-02,British,hwm,12,,Withdrew,0,13
344,1952,1,1952-05-18,bremgarten,manzon,1917-04-12,French,gordini,3,,Radiator,0,14
345,1952,1,1952-05-18,bremgarten,farina,1906-10-30,Italian,ferrari,1,,Magneto,0,15
346,1952,1,1952-05-18,bremgarten,collins,1931-11-06,British,hwm,6,,Halfshaft,0,16
347,1952,1,1952-05-18,bremgarten,abecassis,1913-03-21,British,hwm,10,,Halfshaft,0,17
348,1952,1,1952-05-18,bremgarten,hans_stuck,1900-12-27,German,afm,14,,Engine,0,18
349,1952,1,1952-05-18,bremgarten,ulmen,1906-01-25,German,veritas,16,,Fuel leak,0,19
350,1952,1,1952-05-18,bremgarten,rosier,1905-11-05,French,ferrari,20,,Accident,0,20
351,1952,1,1952-05-18,bremgarten,terra,1918-10-06,Swiss,simca,21,,Magneto,0,21
352,1952,2,1952-05-30,indianapolis,ruttman,1930-03-11,American,kuzma,7,13961880.0,Finished,8,1
353,1952,2,1952-05-30,indianapolis,rathmann,1928-07-16,American,kurtis_kraft,10,14204210.0,Finished,6,2
354,1952,2,1952-05-30,indianapolis,hanks,1914-07-13,American,kurtis_kraft,5,14333490.0,Finished,4,3
355,1952,2,1952-05-30,indianapolis,darter,1913-05-05,American,lesovsky,6,14370220.0,Finished,3,4
356,1952,2,1952-05-30,indianapolis,cross,1918-01-24,American,kurtis_kraft,20,14482030.0,Finished,2,5
357,1952,2,1952-05-30,indianapolis,bryan,1926-01-28,American,kurtis_kraft,21,14526200.0,Finished,0,6
358,1952,2,1952-05-30,indianapolis,reece,1929-11-17,American,kurtis_kraft,23,14597120.0,Finished,0,7
359,1952,2,1952-05-30,indianapolis,george_connor,1906-08-16,American,kurtis_kraft,14,14682490.0,Finished,0,8
360,1952,2,1952-05-30,indianapolis,griffith,1916-02-06,American,kurtis_kraft,9,14705640.0,Finished,0,9
361,1952,2,1952-05-30,indianapolis,parsons,1918-07-04,American,kurtis_kraft,31,14779660.0,Finished,0,10
362,1952,2,1952-05-30,indianapolis,mcgrath,1919-10-08,American,kurtis_kraft,3,14823600.0,Finished,0,11
363,1952,2,1952-05-30,indianapolis,rigsby,1923-06-06,American,watson,26,14926980.0,Finished,0,12
364,1952,2,1952-05-30,indianapolis,james,1925-05-23,American,kurtis_kraft,16,14977530.0,Finished,0,13
365,1952,2,1952-05-30,indianapolis,schindler,1909-03-06,American,stevens,15,15090540.0,Finished,0,14
366,1952,2,1952-05-30,indianapolis,fonder,1917-06-22,American,sherman,13,,+3 Laps,0,15
367,1952,2,1952-05-30,indianapolis,johnson,1919-02-10,American,trevis,24,,+7 Laps,0,16
368,1952,2,1952-05-30,indianapolis,vukovich,1918-12-13,American,kurtis_kraft,8,,Steering,1,17
369,1952,2,1952-05-30,indianapolis,stevenson,1919-10-15,American,kurtis_kraft,11,,+13 Laps,0,18
370,1952,2,1952-05-30,indianapolis,banks,1913-06-14,American,lesovsky,12,,+16 Laps,0,19
371,1952,2,1952-05-30,indianapolis,ayulo,1921-10-20,American,lesovsky,28,,+16 Laps,0,20
372,1952,2,1952-05-30,indianapolis,mcdowell,1915-01-29,American,kurtis_kraft,33,,+18 Laps,0,21
373,1952,2,1952-05-30,indianapolis,webb,1910-10-08,American,bromme,29,,Oil leak,0,22
374,1952,2,1952-05-30,indianapolis,ward,1921-01-10,American,kurtis_kraft,22,,Oil pressure,0,23
375,1952,2,1952-05-30,indianapolis,bettenhausen,1916-09-12,American,deidt,30,,Oil pressure,0,24
376,1952,2,1952-05-30,indianapolis,nalon,1913-03-02,American,kurtis_kraft,4,,Supercharger,0,25
377,1952,2,1952-05-30,indianapolis,sweikert,1926-05-20,American,kurtis_kraft,32,,Differential,0,26
378,1952,2,1952-05-30,indianapolis,agabashian,1913-08-21,American,kurtis_kraft,1,,Turbo,0,27
379,1952,2,1952-05-30,indianapolis,hartley,1926-01-28,American,kurtis_kraft,18,,Exhaust,0,28
380,1952,2,1952-05-30,indianapolis,bob_scott,1928-10-04,American,kurtis_kraft,25,,Transmission,0,29
381,1952,2,1952-05-30,indianapolis,miller,1902-07-19,American,kurtis_kraft,27,,Supercharger,0,30
382,1952,3,1952-06-22,spa,ascari,1918-07-13,Italian,ferrari,1,11026300.0,Finished,9,1
383,1952,3,1952-06-22,spa,farina,1906-10-30,Italian,ferrari,2,11141500.0,Finished,6,2
384,1952,3,1952-06-22,spa,manzon,1917-04-12,French,gordini,4,11294700.0,Finished,4,3
385,1952,3,1952-06-22,spa,hawthorn,1929-04-10,British,cooper,6,,+1 Lap,3,4
386,1952,3,1952-06-22,spa,frere,1917-01-30,Belgian,hwm,8,,+2 Laps,2,5
387,1952,3,1952-06-22,spa,alan_brown,1919-11-20,British,cooper,9,,+2 Laps,0,6
388,1952,3,1952-06-22,spa,tornaco,1927-06-07,Belgian,ferrari,13,,+3 Laps,0,7
389,1952,3,1952-06-22,spa,claes,1916-08-11,Belgian,gordini,19,,+3 Laps,0,8
390,1952,3,1952-06-22,spa,brandon,1920-07-18,British,cooper,12,,+3 Laps,0,9
391,1952,3,1952-06-22,spa,bira,1914-07-15,Thai,simca,18,,+4 Laps,0,10
392,1952,3,1952-06-22,spa,macklin,1919-09-02,British,hwm,14,,+4 Laps,0,11
393,1952,3,1952-06-22,spa,laurent,1913-02-21,Belgian,hwm,20,,+4 Laps,0,12
394,1952,3,1952-06-22,spa,legat,1898-11-01,Belgian,veritas,21,,+5 Laps,0,13
395,1952,3,1952-06-22,spa,obrien,1908-04-11,American,simca,22,,+6 Laps,0,14
396,1952,3,1952-06-22,spa,gaze,1920-02-03,Australian,hwm,16,,+6 Laps,0,15
397,1952,3,1952-06-22,spa,charrington,1915-06-23,British,butterworth,15,,Engine,0,16
398,1952,3,1952-06-22,spa,taruffi,1906-10-12,Italian,ferrari,3,,Accident,0,17
399,1952,3,1952-06-22,spa,behra,1921-02-16,French,gordini,5,,Accident,0,18
400,1952,3,1952-06-22,spa,wharton,1916-03-21,British,frazer_nash,7,,Spun off,0,19
401,1952,3,1952-06-22,spa,rosier,1905-11-05,French,ferrari,17,,Transmission,0,20
402,1952,3,1952-06-22,spa,collins,1931-11-06,British,hwm,11,,Halfshaft,0,21
403,1952,3,1952-06-22,spa,moss,1929-09-17,British,era,10,,Engine,0,22
404,1952,4,1952-07-06,essarts,ascari,1918-07-13,Italian,ferrari,1,10800000.0,Finished,9,1
405,1952,4,1952-07-06,essarts,farina,1906-10-30,Italian,ferrari,2,,+1 Lap,6,2
406,1952,4,1952-07-06,essarts,taruffi,1906-10-12,Italian,ferrari,3,,+2 Laps,4,3
407,1952,4,1952-07-06,essarts,manzon,1917-04-12,French,gordini,5,,+3 Laps,3,4
408,1952,4,1952-07-06,essarts,trintignant,1917-10-30,French,simca,6,,+5 Laps,2,5
409,1952,4,1952-07-06,essarts,collins,1931-11-06,British,hwm,8,,+7 Laps,0,6
410,1952,4,1952-07-06,essarts,behra,1921-02-16,French,gordini,4,,+7 Laps,0,7
411,1952,4,1952-07-06,essarts,etancelin,1896-12-28,French,maserati,18,,+7 Laps,0,8
412,1952,4,1952-07-06,essarts,macklin,1919-09-02,British,hwm,14,,+7 Laps,0,9
413,1952,4,1952-07-06,essarts,cabantous,1904-10-08,French,hwm,10,,+9 Laps,0,10
414,1952,4,1952-07-06,essarts,fischer,1912-04-19,Swiss,ferrari,17,,+11 Laps,0,11
415,1952,4,1952-07-06,essarts,hirt,1910-03-30,Swiss,ferrari,17,,+11 Laps,0,11
416,1952,4,1952-07-06,essarts,comotti,1906-07-24,Italian,ferrari,16,,+14 Laps,0,12
417,1952,4,1952-07-06,essarts,bira,1914-07-15,Thai,gordini,7,,Axle,0,13
418,1952,4,1952-07-06,essarts,hawthorn,1929-04-10,British,cooper,15,,Ignition,0,14
419,1952,4,1952-07-06,essarts,graffenried,1914-05-18,Swiss,maserati,12,,Brakes,0,15
420,1952,4,1952-07-06,essarts,schell,1921-06-29,American,maserati,12,,Brakes,0,15
421,1952,4,1952-07-06,essarts,whitehead,1914-11-12,British,alta,13,,Clutch,0,16
422,1952,4,1952-07-06,essarts,rosier,1905-11-05,French,ferrari,9,,Engine,0,17
423,1952,4,1952-07-06,essarts,claes,1916-08-11,Belgian,simca,20,,Engine,0,18
424,1952,4,1952-07-06,essarts,schell,1921-06-29,American,maserati,11,,Gearbox,0,19
425,1952,4,1952-07-06,essarts,carini,1921-03-06,Italian,ferrari,19,,Engine,0,20
426,1952,5,1952-07-19,silverstone,ascari,1918-07-13,Italian,ferrari,2,9971000.0,Finished,9,1
427,1952,5,1952-07-19,silverstone,taruffi,1906-10-12,Italian,ferrari,3,,+1 Lap,6,2
428,1952,5,1952-07-19,silverstone,hawthorn,1929-04-10,British,cooper,7,,+2 Laps,4,3
429,1952,5,1952-07-19,silverstone,poore,1916-08-19,British,connaught,8,,+2 Laps,3,4
430,1952,5,1952-07-19,silverstone,thompson,1919-11-04,British,connaught,9,,+3 Laps,2,5
431,1952,5,1952-07-19,silverstone,farina,1906-10-30,Italian,ferrari,1,,+3 Laps,0,6
432,1952,5,1952-07-19,silverstone,reg_parnell,1911-07-02,British,cooper,6,,+3 Laps,0,7
433,1952,5,1952-07-19,silverstone,salvadori,1922-05-12,British,ferrari,19,,+3 Laps,0,8
434,1952,5,1952-07-19,silverstone,downing,1917-12-05,British,connaught,5,,+3 Laps,0,9
435,1952,5,1952-07-19,silverstone,whitehead,1914-11-12,British,ferrari,20,,+4 Laps,0,10
436,1952,5,1952-07-19,silverstone,bira,1914-07-15,Thai,gordini,10,,+4 Laps,0,11
437,1952,5,1952-07-19,silverstone,graham_whitehead,1922-04-15,British,alta,12,,+5 Laps,0,12
438,1952,5,1952-07-19,silverstone,fischer,1912-04-19,Swiss,ferrari,15,,+5 Laps,0,13
439,1952,5,1952-07-19,silverstone,claes,1916-08-11,Belgian,simca,23,,+6 Laps,0,14
440,1952,5,1952-07-19,silverstone,macklin,1919-09-02,British,hwm,29,,+6 Laps,0,15
441,1952,5,1952-07-19,silverstone,mcalpine,1920-09-21,British,connaught,17,,+6 Laps,0,16
442,1952,5,1952-07-19,silverstone,schell,1921-06-29,American,maserati,32,,+7 Laps,0,17
443,1952,5,1952-07-19,silverstone,bianco,1916-07-22,Brazilian,maserati,28,,+8 Laps,0,18
444,1952,5,1952-07-19,silverstone,graffenried,1914-05-18,Swiss,maserati,31,,+9 Laps,0,19
445,1952,5,1952-07-19,silverstone,brandon,1920-07-18,British,cooper,18,,+9 Laps,0,20
446,1952,5,1952-07-19,silverstone,crook,1920-02-16,British,frazer_nash,25,,+10 Laps,0,21
447,1952,5,1952-07-19,silverstone,alan_brown,1919-11-20,British,cooper,13,,+16 Laps,0,22
448,1952,5,1952-07-19,silverstone,collins,1931-11-06,British,hwm,14,,Ignition,0,23
449,1952,5,1952-07-19,silverstone,duncan_hamilton,1920-04-30,British,hwm,11,,Engine,0,24
450,1952,5,1952-07-19,silverstone,moss,1929-09-17,British,era,16,,Engine,0,25
451,1952,5,1952-07-19,silverstone,trintignant,1917-10-30,French,gordini,21,,Gearbox,0,26
452,1952,5,1952-07-19,silverstone,gaze,1920-02-03,Australian,hwm,26,,Engine,0,27
453,1952,5,1952-07-19,silverstone,murray,1909-12-28,British,cooper,22,,Engine,0,28
454,1952,5,1952-07-19,silverstone,manzon,1917-04-12,French,gordini,4,,Clutch,0,29
455,1952,5,1952-07-19,silverstone,hirt,1910-03-30,Swiss,ferrari,24,,Brakes,0,30
456,1952,6,1952-08-03,nurburgring,ascari,1918-07-13,Italian,ferrari,1,11173300.0,Finished,9,1
457,1952,6,1952-08-03,nurburgring,farina,1906-10-30,Italian,ferrari,2,11187400.0,Finished,6,2
458,1952,6,1952-08-03,nurburgring,fischer,1912-04-19,Swiss,ferrari,6,11603400.0,Finished,4,3
459,1952,6,1952-08-03,nurburgring,taruffi,1906-10-12,Italian,ferrari,5,,+1 Lap,3,4
460,1952,6,1952-08-03,nurburgring,behra,1921-02-16,French,gordini,11,,+1 Lap,2,5
461,1952,6,1952-08-03,nurburgring,laurent,1913-02-21,Belgian,ferrari,17,,+2 Laps,0,6
462,1952,6,1952-08-03,nurburgring,riess,1922-07-11,German,veritas,12,,+2 Laps,0,7
463,1952,6,1952-08-03,nurburgring,ulmen,1906-01-25,German,veritas,15,,+2 Laps,0,8
464,1952,6,1952-08-03,nurburgring,niedermayr,1915-11-29,German,afm,22,,+3 Laps,0,9
465,1952,6,1952-08-03,nurburgring,claes,1916-08-11,Belgian,hwm,32,,+3 Laps,0,10
466,1952,6,1952-08-03,nurburgring,klenk,1919-10-28,German,veritas,8,,+4 Laps,0,11
467,1952,6,1952-08-03,nurburgring,klodwig,1903-05-23,East German,bmw,29,,+4 Laps,0,12
468,1952,6,1952-08-03,nurburgring,manzon,1917-04-12,French,gordini,4,,Accident,0,13
469,1952,6,1952-08-03,nurburgring,heeks,1922-02-13,German,afm,9,,Retired,0,14
470,1952,6,1952-08-03,nurburgring,gaze,1920-02-03,Australian,hwm,14,,Gearbox,0,15
471,1952,6,1952-08-03,nurburgring,brudes,1899-10-15,German,veritas,19,,Engine,0,16
472,1952,6,1952-08-03,nurburgring,balsa,1909-01-01,French,bmw,25,,Retired,0,17
473,1952,6,1952-08-03,nurburgring,bechem,1921-12-21,German,bmw,30,,Ignition,0,18
474,1952,6,1952-08-03,nurburgring,cantoni,1906-10-04,Uruguayan,maserati,26,,Axle,0,19
475,1952,6,1952-08-03,nurburgring,krause,1907-03-30,East German,bmw,23,,Retired,0,20
476,1952,6,1952-08-03,nurburgring,schoeller,1902-04-27,Swiss,ferrari,24,,Suspension,0,21
477,1952,6,1952-08-03,nurburgring,aston,1900-03-29,British,butterworth,21,,Oil pressure,0,22
478,1952,6,1952-08-03,nurburgring,trintignant,1917-10-30,French,gordini,3,,Accident,0,23
479,1952,6,1952-08-03,nurburgring,pietsch,1911-06-20,German,veritas,7,,Gearbox,0,24
480,1952,6,1952-08-03,nurburgring,bonetto,1903-06-09,Italian,maserati,10,,Disqualified,0,25
481,1952,6,1952-08-03,nurburgring,frere,1917-01-30,Belgian,hwm,13,,Gearbox,0,26
482,1952,6,1952-08-03,nurburgring,helfrich,1913-05-13,German,veritas,18,,Retired,0,27
483,1952,6,1952-08-03,nurburgring,peters,1914-09-16,German,veritas,20,,Retired,0,28
484,1952,6,1952-08-03,nurburgring,carini,1921-03-06,Italian,ferrari,27,,Brakes,0,29
485,1952,6,1952-08-03,nurburgring,bianco,1916-07-22,Brazilian,maserati,16,,Retired,0,30
486,1952,7,1952-08-17,zandvoort,ascari,1918-07-13,Italian,ferrari,1,10408500.0,Finished,9,1
487,1952,7,1952-08-17,zandvoort,farina,1906-10-30,Italian,ferrari,2,10448600.0,Finished,6,2
488,1952,7,1952-08-17,zandvoort,villoresi,1909-05-16,Italian,ferrari,4,10502900.0,Finished,4,3
489,1952,7,1952-08-17,zandvoort,hawthorn,1929-04-10,British,cooper,3,,+2 Laps,3,4
490,1952,7,1952-08-17,zandvoort,manzon,1917-04-12,French,gordini,6,,+3 Laps,2,5
491,1952,7,1952-08-17,zandvoort,trintignant,1917-10-30,French,gordini,5,,+3 Laps,0,6
492,1952,7,1952-08-17,zandvoort,duncan_hamilton,1920-04-30,British,hwm,10,,+5 Laps,0,7
493,1952,7,1952-08-17,zandvoort,macklin,1919-09-02,British,hwm,9,,+6 Laps,0,8
494,1952,7,1952-08-17,zandvoort,flinterman,1919-10-02,Dutch,maserati,16,,+7 Laps,0,9
495,1952,7,1952-08-17,zandvoort,landi,1907-07-14,Brazilian,maserati,16,,+7 Laps,0,9
496,1952,7,1952-08-17,zandvoort,wharton,1916-03-21,British,frazer_nash,7,,Wheel bearing,0,10
497,1952,7,1952-08-17,zandvoort,moss,1929-09-17,British,era,18,,Engine,0,11
498,1952,7,1952-08-17,zandvoort,lof,1919-08-23,Dutch,hwm,14,,Not classified,0,12
499,1952,7,1952-08-17,zandvoort,downing,1917-12-05,British,connaught,13,,Oil pressure,0,13
500,1952,7,1952-08-17,zandvoort,tornaco,1927-06-07,Belgian,ferrari,17,,Engine,0,14
501,1952,7,1952-08-17,zandvoort,frere,1917-01-30,Belgian,simca,11,,Clutch,0,15
502,1952,7,1952-08-17,zandvoort,behra,1921-02-16,French,gordini,6,,Electrical,0,16
503,1952,7,1952-08-17,zandvoort,flinterman,1919-10-02,Dutch,maserati,15,,Differential,0,17
504,1952,7,1952-08-17,zandvoort,bianco,1916-07-22,Brazilian,maserati,12,,Axle,0,18
505,1952,8,1952-09-07,monza,ascari,1918-07-13,Italian,ferrari,1,10245600.0,Finished,8.5,1
506,1952,8,1952-09-07,monza,gonzalez,1922-10-05,Argentine,maserati,5,10307400.0,Finished,6.5,2
507,1952,8,1952-09-07,monza,villoresi,1909-05-16,Italian,ferrari,2,10369800.0,Finished,4,3
508,1952,8,1952-09-07,monza,farina,1906-10-30,Italian,ferrari,3,10377000.0,Finished,3,4
509,1952,8,1952-09-07,monza,bonetto,1903-06-09,Italian,maserati,13,,+1 Lap,2,5
510,1952,8,1952-09-07,monza,simon,1920-01-05,French,ferrari,8,,+1 Lap,0,6
511,1952,8,1952-09-07,monza,taruffi,1906-10-12,Italian,ferrari,6,,+3 Laps,0,7
512,1952,8,1952-09-07,monza,landi,1907-07-14,Brazilian,maserati,18,,+4 Laps,0,8
513,1952,8,1952-09-07,monza,wharton,1916-03-21,British,cooper,15,,+4 Laps,0,9
514,1952,8,1952-09-07,monza,rosier,1905-11-05,French,ferrari,17,,+5 Laps,0,10
515,1952,8,1952-09-07,monza,cantoni,1906-10-04,Uruguayan,maserati,23,,+5 Laps,0,11
516,1952,8,1952-09-07,monza,poore,1916-08-19,British,connaught,19,,+6 Laps,0,12
517,1952,8,1952-09-07,monza,brandon,1920-07-18,British,cooper,20,,+7 Laps,0,13
518,1952,8,1952-09-07,monza,manzon,1917-04-12,French,gordini,7,,+9 Laps,0,14
519,1952,8,1952-09-07,monza,alan_brown,1919-11-20,British,cooper,12,,+12 Laps,0,15
520,1952,8,1952-09-07,monza,moss,1929-09-17,British,connaught,1,,Suspension,0,16
521,1952,8,1952-09-07,monza,bianco,1916-07-22,Brazilian,maserati,25,,Engine,0,17
522,1952,8,1952-09-07,monza,behra,1921-02-16,French,gordini,11,,Engine,0,18
523,1952,8,1952-09-07,monza,hawthorn,1929-04-10,British,cooper,12,,Not classified,0,19
524,1952,8,1952-09-07,monza,rol,1908-06-05,Italian,maserati,16,,Engine,0,20
525,1952,8,1952-09-07,monza,trintignant,1917-10-30,French,gordini,4,,Engine,0,21
526,1952,8,1952-09-07,monza,mcalpine,1920-09-21,British,connaught,2,,Suspension,0,22
527,1952,8,1952-09-07,monza,fischer,1912-04-19,Swiss,ferrari,16,,Engine,0,23
528,1952,8,1952-09-07,monza,bayol,1914-02-28,French,osca,10,,Gearbox,0,24
529,1952,8,1952-09-07,monza,tornaco,1927-06-07,Belgian,ferrari,0,,Did not qualify,0,25
530,1952,8,1952-09-07,monza,crespo,1920-01-16,Argentine,maserati,0,,Did not qualify,0,26
531,1952,8,1952-09-07,monza,graffenried,1914-05-18,Swiss,maserati,0,,Did not qualify,0,27
532,1952,8,1952-09-07,monza,collins,1931-11-06,British,hwm,0,,Did not qualify,0,28
533,1952,8,1952-09-07,monza,whitehead,1914-11-12,British,ferrari,0,,Did not qualify,0,29
534,1952,8,1952-09-07,monza,gaze,1920-02-03,Australian,hwm,0,,Did not qualify,0,30
535,1953,1,1953-01-18,galvez,ascari,1918-07-13,Italian,ferrari,1,10864600.0,Finished,9,1
